PC1,PC2,PC3,PC4,PC5
-0.019801333068746,0.0209503264147014,0.0250507850843,0.0757280656638526,-0.0545879501240713
-0.0394863763432965,0.0131039044035101,0.012429343983395,0.049291942572787,0.0637114491406575
-0.0327493004359327,0.016504307103782,0.017009969152523,-0.030957043317449,0.0371502470298775
-0.000155779527448459,0.00699094778562833,-0.0479563077266433,0.0249745089115819,0.0914139390027815
-0.0190016605739087,0.020328722447641,-0.0324000310748728,0.0194270311450855,-0.0314855399043486
0.0370836373895241,-0.0215600868902651,0.0303147742963586,-0.0459822382601233,0.0441706182335399
0.0244555892037023,-0.00388033751815789,0.0183230007196272,0.0229100723038694,-0.0211317041622669
-0.016716579424265,0.00438199191898042,-0.0265388320985024,-0.031834041310364,-0.0434268539417251
0.0205455463489635,-0.0196904756891678,-0.0203645798330108,0.0169586345826828,0.020547798175579
-0.0150303470890663,-0.0197800547377094,-0.0254044966563961,-0.00395566317354488,0.023766577873574
-0.020227453588545,-0.00638457922241323,-0.12069961625771,-0.0319691578897146,0.121941767387184
0.000710035429060195,0.00131840238570486,0.00941791917491808,-0.016080176605934,0.0314932412858539
-0.0138065247428842,0.0153622819496106,-0.0334312499678269,-0.0354330684087983,0.00395362734965646
0.0298761408834855,3.01749348215919e-05,0.0190128780575108,0.0300054956178561,-0.0131698231026336
-0.013987511612896,-0.0131659234521034,0.0290590220909712,0.0181184866311911,-0.0586263372300841
-0.0276351095094509,-0.0211509066299629,0.0312728624358103,-0.0537580242372391,0.053168495377161
-0.00838669460299745,-0.0147203488535374,-0.0374626115311859,0.0345341902477997,-0.0104027412539321
0.00222425037495783,-0.0104004901496569,0.0242786740192555,0.0394925830244954,-0.0170933458060213
0.0084398878180472,-0.000178914955267187,0.0274590946629212,0.0243028087950144,-0.0244643379041836
0.001438135999421,-0.0117667341454941,-0.0579689509646406,0.047008951846972,-0.00977293526104654
0.00727176264280157,0.00399504037702972,0.0227024350200186,-0.00315421449789627,0.0145496263269043
-0.0126082595503787,-0.00147048569732947,0.0221410617653358,0.0246903305675062,0.014864848954011
-0.0216563956663942,-0.0139517029475642,0.0293957665809637,-0.00579978712369553,-0.0338509855592732
0.0138934154694347,0.00150558305461229,0.0252389524168931,0.0235355454383756,-0.0391069083669173
