IID	Sample_ID	Poolseq_ID_2020	Population	Location	Sex	Latitude	Longitude	Date collected	gDNA plate ID	UD_i7.x	UD_i5.x	Depth.x	Location.x	PCadapt1	PCadapt2	PCadapt3	PCadapt4	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NS.1781.002.UDP0284_i7---UDP0284_i5.BdC12.realigned.bam	BdC12		Baie de Chaleur	Gulf		47.83	-65.5	2020	Snow Crab 5 (2020)	UDP0284_i7	UDP0284_i5		Gulf	-0.0203901881463633	0.0184360302808981	-0.0200319381080847	-0.0116302546930217	-0.0428883905185188	0.0136111422112311	-0.0197972612740826	0.0164019879764901	-0.0189021994987642	-0.0424136018671621	0.0160239222227105	-0.0137229539360044	-0.00130363485201253	0.0252502678690101
NS.1781.002.UDP0286_i7---UDP0286_i5.BdC14.realigned.bam	BdC14		Baie de Chaleur	Gulf		47.83	-65.5	2020	Snow Crab 5 (2020)	UDP0286_i7	UDP0286_i5		Gulf	0.000566225262640875	0.0402216939361135	-0.0454527727881279	-0.0109293217273516	-0.0307770076884885	0.0144179459854317	0.00620985463893168	0.0179837431430597	-0.0730439993790991	-0.0176580038754582	-0.00235986607654035	0.01981517449789	0.0490188509889601	-4.63001568787097E-06
NS.1781.002.UDP0287_i7---UDP0287_i5.BdC15.realigned.bam	BdC15		Baie de Chaleur	Gulf		47.83	-65.5	2020	Snow Crab 5 (2020)	UDP0287_i7	UDP0287_i5		Gulf	-0.0194526896567783	0.0214478843933956	0.00650737927464772	-0.0274668949371299	-0.0271183727839981	0.0164571313319979	-0.00660746625094437	0.0351296718728505	-0.0225063928026383	-0.0189646097231174	0.00889593507641154	0.00845087274990737	0.00418247831933995	0.00340774615996316
NS.1781.003.UDP0193_i7---UDP0193_i5.5A1.realigned.bam	5A1		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0193_i7	UDP0193_i5		Newfoundland	0.03610902242596	-0.00200442462696507	0.02101093214644	-0.00570557567313033	0.00826265427314028	-0.0367436357025627	-0.000638290904593067	-0.0825596294684873	0.0338017996415757	-0.0345648513019468	-0.0115512416576901	0.0255933941020396	0.00774950833139177	0.0112334816343813
NS.1781.003.UDP0194_i7---UDP0194_i5.5A2.realigned.bam	5A2		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0194_i7	UDP0194_i5		Newfoundland	0.00805951861837469	0.031434965661863	0.0217403411593745	0.00919713598838681	0.000667833043095599	-0.0753600308790514	0.03602550466608	0.00378562831868418	-0.0476914958871908	0.0197394716587319	0.0194603918140351	0.0493466614592987	0.00414270651033653	0.029277282385275
NS.1781.003.UDP0195_i7---UDP0195_i5.5A3.realigned.bam	5A3		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0195_i7	UDP0195_i5		Newfoundland	0.00429135198693767	0.0158237196037557	0.00958203368985586	0.0209580572613542	-0.00440764279732175	0.00896978895973376	-0.060046689204974	0.0234982805636238	-0.0136895900971542	0.00106122899150865	0.0131593027452493	-0.0414951979921252	0.00997431952320229	-0.00101818546988463
NS.1781.003.UDP0196_i7---UDP0196_i5.5A4.realigned.bam	5A4		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0196_i7	UDP0196_i5		Newfoundland	-0.00820235438567949	0.0215645349224497	-0.0337234030541662	-0.0157336863430689	0.0116775921813711	-0.0877086953854128	0.00889336440576616	0.000476687479484326	-0.0219667476990152	0.0115839172558664	0.00996285712211298	0.0288037316734681	-0.0328290512717684	0.0442607370255471
NS.1781.003.UDP0197_i7---UDP0197_i5.5A5.realigned.bam	5A5		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0197_i7	UDP0197_i5		Newfoundland	-0.014921147014713	0.00787602389291392	0.0192318760086836	-0.00739967212680798	0.0269463305608074	-0.000296011376247663	-0.0757901820002641	0.0178670147805122	-0.00575049938615432	0.00474725519456451	0.017447256479939	-0.022155570849142	-0.0160246003016564	-0.0156790059739028
NS.1781.003.UDP0198_i7---UDP0198_i5.5A6.realigned.bam	5A6		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0198_i7	UDP0198_i5		Newfoundland	-0.0136395704789889	0.022739805979248	-0.0396046554538444	-0.020353616880649	-0.0207622246968319	-0.0610865882431417	-0.0938121012365333	0.0203809061942212	0.0136178342961982	0.00467774102142395	-0.00282810715451078	-0.017675467225049	-0.0198535131628326	0.0228946879655708
NS.1781.003.UDP0199_i7---UDP0199_i5.5A7.realigned.bam	5A7		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0199_i7	UDP0199_i5		Newfoundland	0.0113576614675334	0.0106531788166918	-0.0325960988095882	-0.0202982414357803	-0.0177977750972568	0.0126711072563787	-0.0299735554760893	0.0285590694659408	0.0129685140766547	-0.0267210440996303	0.0116674021518257	-0.00580177979906534	-0.00374008358187067	-0.0126082043304202
NS.1781.003.UDP0200_i7---UDP0200_i5.5A8.realigned.bam	5A8		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0200_i7	UDP0200_i5		Newfoundland	-0.0114105532390121	0.0288907412953048	0.0216437176708705	-0.00793215765996434	-0.0192804640496634	-0.051499741803704	-0.0638873633479777	-0.0430366393258353	0.0389447803565294	-0.0472222823903363	-0.0332194865629707	-0.0196608973222088	-0.00976903581628435	0.0015336967799221
NS.1781.003.UDP0201_i7---UDP0201_i5.5A9.realigned.bam	5A9		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0201_i7	UDP0201_i5		Newfoundland	0.037382159104731	-0.00399313271995464	0.0218748097895449	-0.00727813513696785	-0.0114563539904449	-0.0310472450813593	0.0136339709037133	-0.00833075045435527	-0.00663705173214329	-0.0270614648797061	0.0556468995342514	0.071471066077715	0.00658997515309108	0.00391173780805253
NS.1781.003.UDP0202_i7---UDP0202_i5.5A10.realigned.bam	5A10		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0202_i7	UDP0202_i5		Newfoundland	-0.0185370321731065	0.0451138898022658	0.0276634743048009	-0.00148572802579014	-0.00702182708644178	-0.0973607680199671	-0.0190215198258036	0.00903455515128823	0.0198648605780087	0.00825282802746172	0.0108857574017877	0.0262583360371273	0.00944076491677888	0.0423057148354663
NS.1781.003.UDP0203_i7---UDP0203_i5.5A11.realigned.bam	5A11		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0203_i7	UDP0203_i5		Newfoundland	-0.0222781303396862	0.00218543079980883	-0.0379028343737483	-0.0080414744179486	0.0396803651728695	-0.0818978208384064	0.0160571106461825	-0.0120635370294912	0.0173996069791701	0.00743948412024311	0.029491997434002	0.00963285606271595	-0.0159800513195326	-0.00178513318737334
NS.1781.003.UDP0204_i7---UDP0204_i5.5A12.realigned.bam	5A12		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0204_i7	UDP0204_i5		Newfoundland	-0.0172475222452	0.0118502883435753	0.0120060485147533	0.00386428787853043	-0.00492990446664669	0.0175990118950967	0.0115271649562578	-0.00287793501113825	0.0020359592180248	-0.00545400980047406	0.0149767543857806	0.0272292918162618	0.0208235481642465	-0.0127092688658408
NS.1781.003.UDP0205_i7---UDP0205_i5.5A13.realigned.bam	5A13		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0205_i7	UDP0205_i5		Newfoundland	-0.0230311191199868	-0.0162601945650002	-0.0445042347334925	0.0105383129074382	0.0295866114783678	-0.0698064843222545	0.0194828913894773	-0.00409328918436039	-0.0293446936737056	0.0193370353411276	-0.0159084855408552	0.01337438977768	0.0208816535936408	-0.00229449321602903
NS.1781.003.UDP0206_i7---UDP0206_i5.5A14.realigned.bam	5A14		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0206_i7	UDP0206_i5		Newfoundland	-0.0197688982866921	-0.0120434077666482	0.0260176387314414	-0.0232406840258903	0.0316315435320636	0.0213271706603898	0.000642052287791826	0.000378644511579819	-0.0127966486868671	0.00758098509772301	0.0169391146787582	-0.0315621312747021	0.0392072443028547	-0.0169087533612073
NS.1781.003.UDP0207_i7---UDP0207_i5.5A15.realigned.bam	5A15		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0207_i7	UDP0207_i5		Newfoundland	-0.0357876766962058	0.0058673433585775	0.0100666188090043	0.0201682319877222	-0.0304132479051932	0.0177185645421738	0.0266358429112701	-0.0345099116065305	0.00288852441637953	-0.0182915399612572	0.0290167638623145	0.042148296032696	0.00482199089233158	-0.0367886128908355
NS.1781.003.UDP0208_i7---UDP0208_i5.5A16.realigned.bam	5A16		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0208_i7	UDP0208_i5		Newfoundland	-0.037879986320399	0.0134990464374846	0.0209185701926857	0.00903650507344245	-0.0194472286688317	0.0186800572566765	0.0272625435299401	-0.00599709894256796	-0.0432522651388455	0.00962252077002391	0.0161408612378057	0.0233894550195154	-0.0305890049264014	0.00807592357822984
NS.1781.003.UDP0209_i7---UDP0209_i5.5A48.realigned.bam	5A48		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0209_i7	UDP0209_i5		Newfoundland	0.0390801064598954	-0.0123631623941425	-0.0311891342531161	0.0194247973653016	-0.00589055482451871	-0.0402216358929314	0.0262350582119019	0.00064274647873717	0.00744454906609235	0.0217066720715256	-0.0155820053140075	-0.0124602442503982	-0.0129374773785084	-0.0114458350178856
NS.1781.003.UDP0210_i7---UDP0210_i5.5A18.realigned.bam	5A18		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0210_i7	UDP0210_i5		Newfoundland	0.00355749787987135	0.0107335115936475	0.0198432286414115	0.0181959073262038	-0.0223156835942747	-0.0701589480034026	0.0388554603905337	-0.0651454498903103	0.00671594128199002	0.00294990336322638	0.0589684556067094	0.0742016868886725	-0.000887694412205997	-0.00136187007151745
NS.1781.003.UDP0211_i7---UDP0211_i5.5A19.realigned.bam	5A19		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0211_i7	UDP0211_i5		Newfoundland	0.00793361847096202	-0.00516588309107901	0.0197811656130406	0.0287706485092015	0.0324370827029766	0.0276784077242355	0.0129219360894721	0.0049601956963659	-0.0229133115524763	-0.0143671980170045	-0.00094750016575215	0.028026190874548	0.0156582677658848	-0.00725508508264967
NS.1781.003.UDP0212_i7---UDP0212_i5.5A20.realigned.bam	5A20		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0212_i7	UDP0212_i5		Newfoundland	-0.0486573491707339	0.0132461556178041	-0.0250975597556817	0.0343980664780216	0.00383978336499256	0.0227829007212043	0.0231947439073852	-0.0129900340326322	0.0279904118308324	0.00204348546751119	0.00684638358435301	0.00339253163031588	0.00637126040646836	0.0167007815228871
NS.1781.003.UDP0213_i7---UDP0213_i5.5A21.realigned.bam	5A21		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0213_i7	UDP0213_i5		Newfoundland	-0.0370152735467674	-0.00798345049084114	-0.0323378973987857	0.00326164375048816	0.0238180375590736	-0.0812898618361447	0.0330272401047207	-0.00552515098598653	-0.0402443612888139	0.0121819888252291	0.022688238076121	-0.00235407601198626	-0.0320413942909715	0.0324855381491365
NS.1781.003.UDP0215_i7---UDP0215_i5.5A23.realigned.bam	5A23		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0215_i7	UDP0215_i5		Newfoundland	-0.0577542164738603	-0.0321643980571814	0.0422806547141415	0.0195323956263285	0.000752418733282762	0.0241259137446577	0.0427641427188102	-0.00502620403868642	-0.0361396733444586	0.0339166587194663	-0.0026704677259667	0.00209428085996487	-0.0450732684729236	0.0632349464016966
NS.1781.003.UDP0216_i7---UDP0216_i5.5A24.realigned.bam	5A24		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0216_i7	UDP0216_i5		Newfoundland	-0.03437180679665	0.00315436433552883	0.021754903921815	0.014108342145217	0.00825574627964065	-0.05644897914902	0.0558680980664539	0.0135652290343859	-0.0299538692787876	0.00349572083786192	-0.0219124493469065	0.0219254766130677	0.0075104363814407	-0.00974384193829286
NS.1781.003.UDP0217_i7---UDP0217_i5.5A25.realigned.bam	5A25		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0217_i7	UDP0217_i5		Newfoundland	0.0571189893917645	-0.00169687882939881	0.0153180245806516	0.0136597964505037	-0.00544033487119827	0.013472694112554	0.0218330247749272	-0.0121901287935375	0.0323632205798086	0.0427623034868918	0.0344481564350044	0.024158946787797	0.0236077565555452	-0.00917372487859835
NS.1781.003.UDP0219_i7---UDP0219_i5.5A27.realigned.bam	5A27		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0219_i7	UDP0219_i5		Newfoundland	-0.0320143735153971	-0.00951389925264231	0.0223057991868296	-0.0182863738422567	0.0186683421050579	0.0295917495131547	0.0391807932811097	0.011122265209838	0.0302929023471421	-0.0181448240271575	-0.0172943674766687	-0.0153708227444542	0.00181067515456295	0.0189908526257766
NS.1781.003.UDP0220_i7---UDP0220_i5.5A28.realigned.bam	5A28		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0220_i7	UDP0220_i5		Newfoundland	-0.0365525865528151	-0.0130596462465177	0.0175815000523029	0.000430846373931128	0.0333387725203909	0.027855964035687	0.0325570699522001	0.0089686789225076	-0.0242769632835559	0.00970644578490983	-0.0258661675362477	0.00857856565260945	0.0318373542594657	0.000404253167644287
NS.1781.003.UDP0221_i7---UDP0221_i5.5A29.realigned.bam	5A29		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0221_i7	UDP0221_i5		Newfoundland	-0.00777173232875355	-0.00182095371759677	0.0215771601214796	-0.00795208034711749	0.0177197829957689	0.0243405430597369	0.0528455482908646	0.0335503747561208	0.0315113569800198	0.0194111630413861	-0.030643179165025	-0.00206471106550059	-0.0104098696803364	0.0362088158102893
NS.1781.003.UDP0222_i7---UDP0222_i5.5A30.realigned.bam	5A30		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0222_i7	UDP0222_i5		Newfoundland	-0.0238929565234332	0.00710304639126501	0.0111052284831119	0.00869032923235765	0.0260159040499522	0.0282400729391009	0.0509914619812158	-0.0146741016458667	-0.0147053054287924	0.00802648320294854	0.0327618323186892	0.0202500510580144	-0.0161249501408833	0.0207378449523015
NS.1781.003.UDP0223_i7---UDP0223_i5.5A31.realigned.bam	5A31		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0223_i7	UDP0223_i5		Newfoundland	0.00671343320933823	-0.0299022190844135	-0.0339605870166607	0.0167790377481319	-0.0121852790402839	0.0214361972591581	0.041966729038944	0.0495485203536393	0.0626109935811249	-0.0147703519968999	-0.0266204751287708	0.020284975188184	-0.0123339317047474	-0.0055914562367118
NS.1781.003.UDP0224_i7---UDP0224_i5.5A32.realigned.bam	5A32		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0224_i7	UDP0224_i5		Newfoundland	-0.0246271405997747	-0.0187077287790187	0.0195642728316875	0.0249746980324491	0.0630547074328514	0.0296184487596897	0.0106287844415203	-0.00173394156559185	0.0211313669194816	-0.00646551744985305	0.0292495041192038	0.00521209306951145	-0.00547481736504498	-0.00597430080265463
NS.1781.003.UDP0225_i7---UDP0225_i5.5A34.realigned.bam	5A34		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0225_i7	UDP0225_i5		Newfoundland	0.0445719861421282	-0.0121063179915371	0.0157526215704699	-0.0012891809745958	0.0288191842635697	0.0251384283765077	0.0270651884389229	0.0135267365000898	0.00643476453161575	-0.014616878658599	-0.0319882898729051	0.00739021655405094	-0.00840812472610869	0.0285708141080868
NS.1781.003.UDP0226_i7---UDP0226_i5.5A35.realigned.bam	5A35		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0226_i7	UDP0226_i5		Newfoundland	0.0140492726853977	0.0133311770194466	0.0239943475309386	0.0114018097304308	-0.0106799294023593	0.0219905252215731	0.0466664444798405	-0.000440795562724389	-0.0274728934601103	0.0422261385297529	-0.0182544480623234	0.0168038830098512	0.00677303729879553	0.0230508738458624
NS.1781.003.UDP0227_i7---UDP0227_i5.5A36.realigned.bam	5A36		5A (Bonavista)	Newfoundland		48.99	-53.12	2020	Snow Crab 14 (2020)	UDP0227_i7	UDP0227_i5		Newfoundland	-0.00204694715133917	-0.0254839007844457	0.0108457351889311	0.0263646455560107	0.0862400459231812	0.0275928186167856	-0.0223659445747576	0.000136377375855052	0.00284233716263538	0.0105765333464271	-0.000371724206329525	0.00114381457528849	0.00224016443317717	0.000591821948024689
NS.1781.003.UDP0228_i7---UDP0228_i5.8A41.realigned.bam	8A41		8A	Newfoundland		46.83	-52.42	2020	Snow Crab 14 (2020)	UDP0228_i7	UDP0228_i5		Newfoundland	-0.0212487955063972	0.00670691669287295	0.0167250440053732	-0.00696806098187507	0.0991796408047391	0.0029770775151395	-0.0104178635138597	0.000996343268245253	0.00122373137144267	-0.000595923061376905	0.00201993256131641	-0.00038507771595664	-0.00160980198585969	-0.00140962502549653
NS.1781.003.UDP0229_i7---UDP0229_i5.8A42.realigned.bam	8A42		8A	Newfoundland		46.83	-52.42	2020	Snow Crab 14 (2020)	UDP0229_i7	UDP0229_i5		Newfoundland	-0.0146892591118675	0.0133490481995238	0.0173269449469065	0.00705357989142234	0.0151684545789495	0.0268138587886058	0.0425884441490172	0.00406258405947118	-0.0186365000111477	0.0326405612180659	0.0105515489666193	-0.02923902413827	-0.0441741271018325	-0.0323539891600691
NS.1781.003.UDP0230_i7---UDP0230_i5.8A43.realigned.bam	8A43		8A	Newfoundland		46.83	-52.42	2020	Snow Crab 14 (2020)	UDP0230_i7	UDP0230_i5		Newfoundland	-0.02455860798008	-0.0260472681188719	-0.0235083972038633	0.00193320995669033	0.0354737924959455	-0.0267937518144319	0.0289259845005074	0.0262599926315998	-0.00372348858013741	-0.00548811592642556	-0.0127197406560625	-0.0237879362074397	0.00416541042114435	0.0166899182602745
NS.1781.003.UDP0231_i7---UDP0231_i5.8A44.realigned.bam	8A44		8A	Newfoundland		46.83	-52.42	2020	Snow Crab 14 (2020)	UDP0231_i7	UDP0231_i5		Newfoundland	-0.0302744726059395	-0.0382741380654516	0.0233629513214441	0.0199954959140737	0.0027772986961108	0.021333460511589	0.0120599956884454	-0.00365461108613408	-0.0153725915496374	0.0246774759776442	0.00133941298634536	0.00103840710306376	-0.00728240670674564	0.056633480628417
NS.1781.003.UDP0233_i7---UDP0233_i5.8A1.realigned.bam	8A1		8A	Newfoundland		46.83	-52.42	2020	Snow Crab 14 (2020)	UDP0233_i7	UDP0233_i5		Newfoundland	-0.0105155319993748	0.0182972346283196	0.0179240204561594	-0.00459349386720925	0.00828444046543726	0.0218565990455287	5.82855332086907E-05	0.0154272770098355	-0.0308426349620566	-0.0106011839896483	0.0210477438180128	0.00502058718604289	0.0149169915867276	-0.0279911418105969
NS.1781.003.UDP0234_i7---UDP0234_i5.8A2.realigned.bam	8A2		8A	Newfoundland		46.83	-52.42	2020	Snow Crab 14 (2020)	UDP0234_i7	UDP0234_i5		Newfoundland	-0.00223634884014956	0.0157671389136861	0.0300286830971231	0.00129745204391832	-0.0161963823455507	0.0216868678899265	0.0402455170161691	-0.000300330751258936	-0.0028396635470324	0.00715222783887769	-0.0204570157408801	-0.0221157155877815	0.0027023082025473	-0.043852543963999
NS.1781.003.UDP0235_i7---UDP0235_i5.8A3.realigned.bam	8A3		8A	Newfoundland		46.83	-52.42	2020	Snow Crab 14 (2020)	UDP0235_i7	UDP0235_i5		Newfoundland	-0.0568918132674154	-0.0432412884381932	-0.0911770579566019	-0.0123901612775811	0.0273047912389888	0.0220465133075265	0.020256895176045	0.0289077563638265	-0.00742422956558426	-0.0137255705200124	0.0222316802194889	-0.0263313555786739	0.0186114390111516	-0.00420333716473534
NS.1781.003.UDP0236_i7---UDP0236_i5.8A4.realigned.bam	8A4		8A	Newfoundland		46.83	-52.42	2020	Snow Crab 14 (2020)	UDP0236_i7	UDP0236_i5		Newfoundland	-0.000144852125919715	0.00312247054818678	-0.0336080123792607	0.0185710007866207	0.024657794364813	0.020896947453367	-0.00177574372504849	0.00608081999113757	-0.00938271992168507	0.0164694219641936	0.00150741816038328	0.00880878264776083	-0.0143912713484565	0.0253708519514694
NS.1781.003.UDP0238_i7---UDP0238_i5.8A6.realigned.bam	8A6		8A	Newfoundland		46.83	-52.42	2020	Snow Crab 14 (2020)	UDP0238_i7	UDP0238_i5		Newfoundland	0.0231221844955186	-0.0181586902187528	0.0152115735562006	-0.0170794515025478	0.0388571846912957	0.0259016169162663	0.0211323438114048	-0.0153776521983931	0.00872546002247135	-0.0131315249113722	0.00569957167148613	0.030809465527601	0.0163239048403421	-0.0124568383264472
NS.1781.003.UDP0239_i7---UDP0239_i5.8A7.realigned.bam	8A7		8A	Newfoundland		46.83	-52.42	2020	Snow Crab 14 (2020)	UDP0239_i7	UDP0239_i5		Newfoundland	-0.0192761807605013	-0.00562077044391752	0.0203225842157133	-0.0237898458397249	0.00145677679416275	0.0251051069320228	0.033359242015385	0.0288293376956455	-0.0475616730589469	-0.000513895210326278	-0.00535577126740249	-0.000165453914698537	-0.0299062431797966	0.0373937315353922
